"S1133","BOMBO","PUBLIC","tz-kl"
"S1135","MSANGANO","PUBLIC","tz-mb"
"S1136","KASANGEZI","PUBLIC","tz-km"
"S1137","ITANDULA","PUBLIC","tz-ir"
"S1139","SOYA","PUBLIC","tz-do"
"S1140","MWALIMU NYERERE","PUBLIC","tz-sh"
"S1142","MKINDO","PUBLIC","tz-tb"
"S1143","BUTIMBA DAY","PUBLIC","tz-mw"
"S1144","ISIMILA","PUBLIC","tz-ir"
"S1147","SINON","PUBLIC","tz-as"
"S1148","MADIBIRA","PUBLIC","tz-mb"
"S1149","CHOLE","PUBLIC","tz-pw"
"S1150","MUUNGANO","PUBLIC","tz-kl"
"S1152","SUMAYE BUZIKU","PUBLIC","tz-ge"
"S1153","BUSERESERE","PUBLIC","tz-ge"
"S1154","MNAZI","PUBLIC","tz-tn"
"S1155","SONGA","PUBLIC","tz-tn"
"S1158","LUGARAWA","PUBLIC","tz-nj"
"S1159","EMBARWAY","PUBLIC","tz-as"
"S1160","MUYENZI","PUBLIC","tz-kr"
"S1161","MAWELEWELE","PUBLIC","tz-ir"
"S1162","IGURUBI","PUBLIC","tz-tb"
"S1164","MISSUNGWI","PUBLIC","tz-mw"
"S1166","MLIMBA DAY","PUBLIC","tz-mo"
"S1167","KWAMKONO","PUBLIC","tz-tn"
"S1168","MKUYUNI","PUBLIC","tz-mo"
"S1169","KWABUTU","PUBLIC","tz-tn"
"S1171","BUBUBU","PUBLIC","tz-zw"
"S1173","MGUGU","PUBLIC","tz-mo"
"S1175","HANETI","PUBLIC","tz-do"
"S1176","BUSOLWA","PUBLIC","tz-ge"
"S1177","MAMIRE","PUBLIC","tz-my"
"S1179","ITWELELE","PUBLIC","tz-rk"
"S1180","MSIA","PUBLIC","tz-mb"
"S1181","SENGE","PUBLIC","tz-sd"
"S1182","ULYANKULU","PUBLIC","tz-tb"
"S1183","SANYA JUU","PUBLIC","tz-kl"
"S1186","MAKITA","PUBLIC","tz-rv"
"S1190","LUGUNGA","PUBLIC","tz-ge"
"S1193","MWITIKIRA","PUBLIC","tz-do"
"S1196","KIKUYU","PUBLIC","tz-do"
"S1199","MADABA","PUBLIC","tz-rv"
"S1201","LUFILYO","PUBLIC","tz-mb"
"S1203","IGANZO","PUBLIC","tz-mb"
"S1204","UYOLE","PUBLIC","tz-mb"
"S1205","GEHANDU","PUBLIC","tz-my"
"S1206","LUKOZI","PUBLIC","tz-tn"
"S1207","MAKUTUPORA","PUBLIC","tz-do"
"S1208","KISHOGO","PUBLIC","tz-kr"
"S1209","SANZA","PUBLIC","tz-sd"
"S1211","KATESH","PUBLIC","tz-my"
"S1212","IKOMA","PUBLIC","tz-ma"
"S1215","ENGUSERO","PUBLIC","tz-my"
"S1216","MIPA","PUBLIC","tz-sh"
"S1217","MWASAYI","PUBLIC","tz-si"
"S1219","FUKUCHANI","PUBLIC","tz-zn"
"S1220","MSAMALA","PUBLIC","tz-rv"
"S1221","MUHANGE","PUBLIC","tz-km"
"S1222","KIHONDA","PUBLIC","tz-mo"
"S1223","KIMALI","PUBLIC","tz-si"
"S1225","MATANDA","PUBLIC","tz-li"
"S1226","BUKWE","PUBLIC","tz-ma"
"S1227","MISASI","PUBLIC","tz-mw"
"S1228","MTAPIKA","PUBLIC","tz-mt"
"S1229","URAKI","PUBLIC","tz-as"
"S1230","MAGHANG","PUBLIC","tz-my"
"S1231","MBABALA","PUBLIC","tz-do"
"S1232","KATE","PUBLIC","tz-rk"
"S1233","KOROMIJE","PUBLIC","tz-mw"
"S1235","MPERA","PUBLIC","tz-sh"
"S1236","BANGATA","PUBLIC","tz-as"
"S1237","MCHINGA","PUBLIC","tz-li"
"S1238","MKULA","PUBLIC","tz-si"
"S1239","SAMUYE","PUBLIC","tz-sh"
"S1240","DAKAMA","PUBLIC","tz-sh"
"S1241","JUHUDI","PUBLIC","tz-ds"
"S1242","VUMARI","PUBLIC","tz-kl"
"S1244","MOYOWOSI","PUBLIC","tz-km"
"S1245","KAINAM","PUBLIC","tz-my"
"S1249","SIMBEGA","PUBLIC","tz-mb"
"S1251","ZIBA","PUBLIC","tz-tb"
"S1254","MICHEWENI","PUBLIC","tz-pn"
"S1255","NKOWE","PUBLIC","tz-li"
"S1258","TUMATI","PUBLIC","tz-my"
"S1259","NZEGA","PUBLIC","tz-tb"
"S1260","SIMA","PUBLIC","tz-mw"
"S1262","MATEMA BEACH","PUBLIC","tz-mb"
"S1263","MKUYU","PUBLIC","tz-tn"
"S1265","NKOANRUA","PUBLIC","tz-as"
"S1266","MARETADU","PUBLIC","tz-my"
"S1268","KISIMIRI","PUBLIC","tz-as"
"S1269","MAKUZANI","PUBLIC","tz-rk"
"S1270","NYARUBANDA","PUBLIC","tz-km"
"S1271","ULUNGU","PUBLIC","tz-rk"
"S1272","KISARIKA","PUBLIC","tz-kl"
"S1273","IKUTI","PUBLIC","tz-mb"
"S1274","LOLIONDO","PUBLIC","tz-as"
"S1275","NYERERE MEMORIAL","PUBLIC","tz-tn"
"S1277","BEMKO","PUBLIC","tz-kl"
"S1279","LUEGU","PUBLIC","tz-rv"
"S1281","NGARA","PUBLIC","tz-kr"
"S1282","UBIRI","PUBLIC","tz-tn"
"S1285","FLORIAN","PUBLIC","tz-as"
"S1287","RUDI","PUBLIC","tz-do"
"S1288","HAI","PUBLIC","tz-kl"
"S1289","RAJANI","PUBLIC","tz-sh"
"S1290","MUBUKA","PUBLIC","tz-kr"
"S1293","IKORONGO","PUBLIC","tz-ma"
"S1296","FUONI","PUBLIC","tz-zw"
"S1298","KIEMBESAMAKI","PUBLIC","tz-zw"
"S1300","KWAMTIPURA","PUBLIC","tz-zw"
"S1301","MAHONDA","PUBLIC","tz-zn"
"S1303","UROA","PUBLIC","tz-zs"
"S1304","CHANJAMJAWIRI","PUBLIC","tz-ps"
"S1305","MINUNGWINI","PUBLIC","tz-pn"
"S1306","MKANYAGENI","PUBLIC","tz-ps"
"S1308","TUMBE","PUBLIC","tz-pn"
"S1309","VITONGOJI","PUBLIC","tz-ps"
"S1312","KWIRAMBA","PUBLIC","tz-ma"
"S1314","KINANA","PUBLIC","tz-as"
"S1316","MOSHONO","PUBLIC","tz-as"
"S1317","MISHAMO","PUBLIC","tz-ka"
"S1318","NANDEMBO","PUBLIC","tz-rv"
"S1320","MERERANI B W MKAPA","PUBLIC","tz-my"
"S1321","ISANGE","PUBLIC","tz-mb"
"S1322","NTABA","PUBLIC","tz-mb"
"S1323","JAPAN","PUBLIC","tz-tn"
"S1324","HARAMBEE","PUBLIC","tz-kl"
"S1325","IGWACHANYA","PUBLIC","tz-nj"
"S1331","IKUNA","PUBLIC","tz-nj"
"S1332","MAHONGOLE","PUBLIC","tz-nj"
"S1335","KINDIKATI","PUBLIC","tz-kl"
"S1336","BITALE","PUBLIC","tz-km"
"S1337","SUMAYE","PUBLIC","tz-mo"
"S1338","CHIUNGUTWA","PUBLIC","tz-mt"
"S1340","LWANGWA","PUBLIC","tz-mb"
"S1341","NAKAGURU","PUBLIC","tz-mo"
"S1344","MWALIMU J K NYERERE","PUBLIC","tz-mb"
"S1346","MIKALANGA","PUBLIC","tz-rv"
"S1347","TINGI","PUBLIC","tz-rv"
"S1348","KIGANGO","PUBLIC","tz-kl"
"S1349","NYAKAHURA","PUBLIC","tz-kr"
"S1351","BURONGE","PUBLIC","tz-km"
"S1352","SUFA","PUBLIC","tz-zw"
"S1353","ZAKIA MEGHJI","PUBLIC","tz-ge"
"S1354","BUSANGI","PUBLIC","tz-sh"
"S1356","KAMENA","PUBLIC","tz-ge"
"S1358","DABIL","PUBLIC","tz-my"
"S1359","MBANGAMAO","PUBLIC","tz-rv"
"S1361","SAMORA MACHEL","PUBLIC","tz-mb"
"S1364","ILEMBULA","PUBLIC","tz-nj"
"S1367","HALE","PUBLIC","tz-tn"
"S1369","MKALAMO","PUBLIC","tz-tn"
"S1370","WEL WEL","PUBLIC","tz-as"
"S1372","KIWANGWA","PUBLIC","tz-pw"
"S1373","MBELEI","PUBLIC","tz-tn"
"S1374","KICHANGACHUI","PUBLIC","tz-km"
"S1376","RUARUKE","PUBLIC","tz-pw"
"S1381","MALIBWI","PUBLIC","tz-tn"
"S1384","MATEMANGA","PUBLIC","tz-rv"
"S1385","SONGORO","PUBLIC","tz-as"
"S1386","LYASIKIKA","PUBLIC","tz-kl"
"S1387","JANGUO","PUBLIC","tz-pw"
"S1389","MGWASHI","PUBLIC","tz-tn"
"S1392","NATTA","PUBLIC","tz-ma"
"S1396","CHANZIGE","PUBLIC","tz-pw"
"S1397","KATORO","PUBLIC","tz-ge"
"S1398","MWINGIRO","PUBLIC","tz-ge"
"S1399","VUGABAZO","PUBLIC","tz-tn"
"S1400","KAMHANGA","PUBLIC","tz-ge"
"S1401","SLAHAMO","PUBLIC","tz-as"
"S1402","KASAMWA","PUBLIC","tz-ge"
"S1404","SASAWALA","PUBLIC","tz-rv"
"S1405","KASANDA","PUBLIC","tz-km"
"S1406","JAMHURI DSM","PUBLIC","tz-ds"
"S1408","CHIKOPELO","PUBLIC","tz-do"
"S1410","MSALALA","PUBLIC","tz-ge"
"S1411","KIUTA","PUBLIC","tz-mt"
"S1414","MASANZE","PUBLIC","tz-mo"
"S1415","BUKWIMBA","PUBLIC","tz-ge"
"S1416","KIBORILONI","PUBLIC","tz-kl"
"S1417","NGIMU","PUBLIC","tz-sd"
"S1418","KISHAPU","PUBLIC","tz-sh"
"S1419","BANGWE","PUBLIC","tz-mw"
"S1420","KAYUKI","PUBLIC","tz-mb"
"S1421","MAKONG'ONDA","PUBLIC","tz-mt"
"S1422","KIBACHA","PUBLIC","tz-kl"
"S1423","MATADI","PUBLIC","tz-kl"
"S1424","SOGESCA","PUBLIC","tz-si"
"S1425","BADUGU","PUBLIC","tz-si"
"S1427","MKUMBI","PUBLIC","tz-rv"
"S1428","LITUHI","PUBLIC","tz-rv"
"S1429","MATIRI","PUBLIC","tz-rv"
"S1435","MICHIGA","PUBLIC","tz-mt"
"S1438","KAGOMA","PUBLIC","tz-kr"
"S1439","KIDODI","PUBLIC","tz-mo"
"S1442","MWANDET","PUBLIC","tz-as"
"S1444","KABILA","PUBLIC","tz-mw"
"S1448","LUKUMBULE","PUBLIC","tz-rv"
"S1451","MTANGALANGA","PUBLIC","tz-mt"
"S1452","CHAMRIHO","PUBLIC","tz-ma"
"S1453","KALOBE","PUBLIC","tz-mb"
"S1454","LONDONI","PUBLIC","tz-rv"
"S1456","ITIJI","PUBLIC","tz-mb"
"S1457","IBANDA","PUBLIC","tz-kr"
"S1458","KIBOGORA","PUBLIC","tz-kr"
"S1459","IMEZU","PUBLIC","tz-mb"
"S1460","MWANHALA","PUBLIC","tz-tb"
"S1461","KISAKA","PUBLIC","tz-ma"
"S1462","KIWIRA COAL MINE","PUBLIC","tz-mb"
"S1464","KIPOLOLO","PUBLIC","tz-rv"
"S1466","MAGADINI","PUBLIC","tz-kl"
"S1467","ISUTO","PUBLIC","tz-mb"
"S1468","CHAUME","PUBLIC","tz-mt"
"S1470","KIARA","PUBLIC","tz-ma"
"S1471","SUNGU","PUBLIC","tz-kl"
"S1472","MWAMALASA","PUBLIC","tz-sh"
"S1473","UYOWA","PUBLIC","tz-tb"
"S1477","KABASA","PUBLIC","tz-ma"
"S1479","NAKAPANYA","PUBLIC","tz-rv"
"S1482","KAGEMU","PUBLIC","tz-kr"
"S1483","KALEMBO","PUBLIC","tz-rv"
"S1484","SAKILA","PUBLIC","tz-as"
"S1485","LEMARA","PUBLIC","tz-as"
"S1486","MURAD SADDIQ","PUBLIC","tz-mo"
"S1487","BOKO","PUBLIC","tz-ds"
"S1488","ILOLO","PUBLIC","tz-mb"
"S1489","KATUBUKA","PUBLIC","tz-km"
"S1491","SHANGANI","PUBLIC","tz-mt"
"S1492","KYEJO","PUBLIC","tz-mb"
"S1493","RIGICHA","PUBLIC","tz-ma"
"S1494","ULEMBWE","PUBLIC","tz-nj"
"S1497","NKUU","PUBLIC","tz-kl"
"S1498","LUGEYE","PUBLIC","tz-mw"
"S1499","UKUKWE","PUBLIC","tz-mb"
"S1500","NYAKITONTO","PUBLIC","tz-km"
"S1501","MAKERE","PUBLIC","tz-km"
"S1502","IHALA","PUBLIC","tz-do"
"S1504","KATOMA","PUBLIC","tz-kr"
"S1505","IKOLO","PUBLIC","tz-mb"
"S1507","TAGAMENDA","PUBLIC","tz-ir"
"S1508","SELYA","PUBLIC","tz-mb"
"S1509","MAWINDI","PUBLIC","tz-mb"
"S1510","ITAKA","PUBLIC","tz-mb"
"S1511","NANGURUWE","PUBLIC","tz-mt"
"S1512","KAYENZI","PUBLIC","tz-mo"
"S1513","SOMSOM","PUBLIC","tz-kl"
"S1514","WASA","PUBLIC","tz-ir"
"S1515","MABATINI","PUBLIC","tz-nj"
"S1516","MBEMBA","PUBLIC","tz-mt"
"S1520","KISONDELA","PUBLIC","tz-mb"
"S1525","KASANGE","PUBLIC","tz-km"
"S1527","KITAMA","PUBLIC","tz-mt"
"S1531","OLD SHINYANGA","PUBLIC","tz-sh"
"S1532","IGAMBA","PUBLIC","tz-mb"
"S1533","KIPONZELO","PUBLIC","tz-ir"
"S1534","UWANDA","PUBLIC","tz-mb"
"S1535","NAWENGE","PUBLIC","tz-mo"
"S1536","NGOMA","PUBLIC","tz-mw"
"S1537","MTAMBILE","PUBLIC","tz-ps"
"S1538","SUNGA","PUBLIC","tz-tn"
"S1539","NYALIKUNGU","PUBLIC","tz-si"
"S1540","NANYUMBU","PUBLIC","tz-mt"
"S1541","NAMIKUPA","PUBLIC","tz-mt"
"S1542","MNYAWA","PUBLIC","tz-mt"
"S1543","KILOBENI","PUBLIC","tz-kl"
"S1544","MWENA","PUBLIC","tz-mt"
"S1545","RAHALEO","PUBLIC","tz-mt"
"S1546","NYAKATANGA","PUBLIC","tz-kr"
"S1548","SHISHTON","PUBLIC","tz-as"
"S1549","ENGUTOTO","PUBLIC","tz-as"
"S1550","QAMEYU","PUBLIC","tz-my"
"S1551","KIOMONI","PUBLIC","tz-tn"
"S1552","CHISENGA","PUBLIC","tz-rk"
"S1554","PAJE","PUBLIC","tz-zs"
"S1555","UNGUJA UKUU","PUBLIC","tz-zs"
"S1556","DUNGA","PUBLIC","tz-zs"
"S1557","MWERA","PUBLIC","tz-zs"
"S1558","MFENESINI","PUBLIC","tz-zw"
"S1561","KENGEJA","PUBLIC","tz-ps"
"S1562","CHAMBANI","PUBLIC","tz-ps"
"S1563","PUJINI","PUBLIC","tz-ps"
"S1564","PIKI","PUBLIC","tz-pn"
"S1565","KANGAGANI","PUBLIC","tz-pn"
"S1566","GANDO","PUBLIC","tz-pn"
"S1567","SHUMBA VYAMBONI","PUBLIC","tz-pn"
"S1569","KANYERANYERE","PUBLIC","tz-kr"
"S1573","MLANGARINI","PUBLIC","tz-as"
"S1575","MTIMBIRA","PUBLIC","tz-mo"
"S1576","MPUGUSO","PUBLIC","tz-mb"
"S1578","CHANGARAWE","PUBLIC","tz-ir"
"S1579","SEGERA","PUBLIC","tz-tn"
"S1580","KATALE","PUBLIC","tz-kr"
"S1581","NGUVUMALI","PUBLIC","tz-tn"
"S1583","MUGOMA","PUBLIC","tz-kr"
"S1584","KIWANJA","PUBLIC","tz-mb"
"S1594","NGULUMA","PUBLIC","tz-rv"
"S1597","MBOKOMU","PUBLIC","tz-kl"
"S1598","KAKONKO","PUBLIC","tz-km"
"S1603","NYOLOLO","PUBLIC","tz-ir"
"S1606","KITIVO","PUBLIC","tz-tn"
"S1607","KUMGOGO","PUBLIC","tz-km"
"S1610","CHIEF KIDULILE","PUBLIC","tz-nj"
"S1611","KALENGE","PUBLIC","tz-km"
"S1620","MURUFITI","PUBLIC","tz-km"
"S1624","BULAMBA","PUBLIC","tz-ma"
"S1627","NAMASAKATA","PUBLIC","tz-rv"
"S1628","MENGELE","PUBLIC","tz-mb"
"S1629","MWANZUGI","PUBLIC","tz-tb"
"S1630","MASOKO","PUBLIC","tz-mb"
"S1631","NGULIGULI","PUBLIC","tz-si"
"S1633","OLD TANGA","PUBLIC","tz-tn"
"S1635","GWANUMPU","PUBLIC","tz-km"
"S1636","MIMA","PUBLIC","tz-do"
"S1637","MILUNDIKWA","PUBLIC","tz-rk"
"S1638","MTERA DAM","PUBLIC","tz-do"
"S1640","KIPERA","PUBLIC","tz-mo"
"S1641","KIGONGOI","PUBLIC","tz-tn"
"S1644","KILIMANI","PUBLIC","tz-kl"
"S1647","NKUMBA","PUBLIC","tz-tn"
"S1648","SUMBAWANGA","PUBLIC","tz-rk"
"S1649","IHANDA","PUBLIC","tz-mb"
"S1650","CHUNYU","PUBLIC","tz-do"
"S1651","SAPIWI","PUBLIC","tz-si"
"S1652","SHEBOMEZA","PUBLIC","tz-tn"
"S1653","RUBANGA","PUBLIC","tz-km"
"S1654","MAPUTI","PUBLIC","tz-mt"
"S1655","MSIMBATI","PUBLIC","tz-mt"
"S1656","MOTAMBURU","PUBLIC","tz-kl"
"S1657","MATOMONDO","PUBLIC","tz-do"
"S1658","LANGIRO","PUBLIC","tz-rv"
"S1659","ABOUD JUMBE","PUBLIC","tz-ds"
"S1660","MKOZA","PUBLIC","tz-km"
"S1661","NURU","PUBLIC","tz-kl"
"S1662","MKONO","PUBLIC","tz-ma"
"S1663","NYACHILULUMA","PUBLIC","tz-ge"
"S1664","MBARIKA","PUBLIC","tz-mw"
"S1667","IROLE","PUBLIC","tz-ir"
"S1668","KIWELE","PUBLIC","tz-ir"
"S1669","MLAMKE","PUBLIC","tz-ir"
"S1671","NATA","PUBLIC","tz-tb"
"S1672","MAFULALA","PUBLIC","tz-rk"
"S1673","NICODEMUS BANDUKA","PUBLIC","tz-li"
"S1674","PHILIP MANGULA","PUBLIC","tz-nj"
"S1675","BUSAGARA","PUBLIC","tz-km"
"S1676","MOMBA","PUBLIC","tz-mb"
"S1677","ITEPULA","PUBLIC","tz-mb"
"S1678","MLOWO","PUBLIC","tz-mb"
"S1679","PWAGA","PUBLIC","tz-do"
"S1680","MVUTI","PUBLIC","tz-ds"
"S1681","ULUGURU","PUBLIC","tz-mo"
"S1685","IKHANODA","PUBLIC","tz-sd"
"S1687","MSARANGA","PUBLIC","tz-kl"
"S1690","KILAGANO","PUBLIC","tz-rv"
"S1691","MAGUVANI","PUBLIC","tz-nj"
"S1692","MANGI MAREALE","PUBLIC","tz-kl"
"S1693","IWEMBA","PUBLIC","tz-mo"
"S1694","MABWEREBWERE","PUBLIC","tz-mo"
"S1695","KUTUKUTU","PUBLIC","tz-mo"
"S1696","NYIMBILI","PUBLIC","tz-mb"
"S1697","NYUMBU","PUBLIC","tz-pw"
"S1698","ITALA","PUBLIC","tz-mb"
"S1700","MKUTI","PUBLIC","tz-km"
"S1701","MAKOKO","PUBLIC","tz-ma"
"S1702","ISELAMAGAZE","PUBLIC","tz-sh"
"S1703","KATENDE","PUBLIC","tz-ge"
"S1704","KABITA","PUBLIC","tz-si"
"S1706","PASIANSI","PUBLIC","tz-mw"
"S1708","SHIMBI","PUBLIC","tz-kl"
"S1709","MAHEVE","PUBLIC","tz-nj"
"S1710","DIEGO","PUBLIC","tz-as"
"S1711","MT. LIVINGSTONE","PUBLIC","tz-nj"
"S1712","ENDALLAH","PUBLIC","tz-as"
"S1713","J M MAKWETA","PUBLIC","tz-nj"
"S1714","MNYIGUMBA","PUBLIC","tz-ir"
"S1715","SHIKULA","PUBLIC","tz-mb"
"S1716","KIBAIGWA","PUBLIC","tz-do"
"S1717","BAHI","PUBLIC","tz-do"
"S1718","BEREGE","PUBLIC","tz-do"
"S1719","NASULI","PUBLIC","tz-rv"
"S1720","MANCHALI","PUBLIC","tz-do"
"S1721","VUDEE","PUBLIC","tz-kl"
"S1722","TEMEKE","PUBLIC","tz-ds"
"S1723","KABALE-BARIADI","PUBLIC","tz-si"
"S1724","TUNAMKUMBUKA","PUBLIC","tz-kr"
"S1726","CHALINZE","PUBLIC","tz-pw"
"S1727","KARAMBI","PUBLIC","tz-kr"
"S1729","IPERA","PUBLIC","tz-do"
"S1730","KIDEGEMBYE","PUBLIC","tz-nj"
"S1731","IFWAGI","PUBLIC","tz-ir"
"S1732","MBALAMAZIWA","PUBLIC","tz-ir"
"S1733","BANJIKA","PUBLIC","tz-as"
"S1735","NKOME","PUBLIC","tz-ge"
"S1736","ZIMBWINI","PUBLIC","tz-pw"
"S1737","NGALEKU","PUBLIC","tz-kl"
"S1738","NYAMBONO","PUBLIC","tz-ma"
"S1739","NKENDE","PUBLIC","tz-ma"
"S1741","CHAMAZI DAY","PUBLIC","tz-ds"
"S1742","LUBANGA","PUBLIC","tz-ge"
"S1743","MWAMALA","PUBLIC","tz-mw"
"S1744","SHABAKA","PUBLIC","tz-ge"
"S1745","MTIBWA","PUBLIC","tz-mo"
"S1746","ULA","PUBLIC","tz-do"
"S1747","KIBEREGE","PUBLIC","tz-mo"
"S1748","KWAGUNDA","PUBLIC","tz-tn"
"S1749","MANG'HALANGA","PUBLIC","tz-mw"
"S1750","KASEME","PUBLIC","tz-ge"
"S1751","SIZAKI","PUBLIC","tz-ma"
"S1752","NYAMATONGO","PUBLIC","tz-mw"
"S1753","SALAMA","PUBLIC","tz-ma"
"S1754","FOREST","PUBLIC","tz-mb"
"S1759","ILAGALA","PUBLIC","tz-km"
"S1760","CHITENGULE","PUBLIC","tz-ma"
"S1766","CHUKWANI","PUBLIC","tz-zw"
"S1768","MAKONGENI","PUBLIC","tz-pn"
"S1769","SHANTA MINE","PUBLIC","tz-ge"
"S1771","VUMILIA","PUBLIC","tz-tb"
"S1772","MLETELE","PUBLIC","tz-rv"
"S1773","MIEMBE SABA","PUBLIC","tz-pw"
"S1774","MGULASI","PUBLIC","tz-mo"
"S1775","BUYAGU","PUBLIC","tz-mw"
"S1776","BULELA","PUBLIC","tz-ge"
"S1777","NYAMALIMBE","PUBLIC","tz-ge"
"S1778","KIRONGWE","PUBLIC","tz-pw"
"S1779","MRIJO","PUBLIC","tz-do"
"S1780","MWANDETE","PUBLIC","tz-si"
"S1781","KADOTO","PUBLIC","tz-si"
"S1782","NYABUBINZA","PUBLIC","tz-si"
"S1783","ISANGA","PUBLIC","tz-si"
"S1784","IPILILO","PUBLIC","tz-si"
"S1785","MWAGALA","PUBLIC","tz-si"
"S1786","LUICHE","PUBLIC","tz-km"
"S1787","ILOMBA","PUBLIC","tz-mb"
"S1788","CHIGUNGA","PUBLIC","tz-ge"
"S1789","KOJANI","PUBLIC","tz-pn"
"S1790","BUKULU","PUBLIC","tz-do"
"S1791","MVUMI MAKULU","PUBLIC","tz-do"
"S1793","KILINDI","PUBLIC","tz-ps"
"S1794","WESHA","PUBLIC","tz-ps"
"S1795","WAMBAA","PUBLIC","tz-ps"
"S1797","WAMPEMBE","PUBLIC","tz-rk"
"S1798","MAKONGOLOSI","PUBLIC","tz-mb"
"S1799","KIBUTUKA","PUBLIC","tz-li"
"S1800","NSIMBO","PUBLIC","tz-ka"
"S1801","KENSWA","PUBLIC","tz-ka"
"S1802","BWERI","PUBLIC","tz-ma"
"S1803","LOWASSA","PUBLIC","tz-as"
"S1804","KILABELA","PUBLIC","tz-mw"
"S1805","MKOREHA","PUBLIC","tz-mt"
"S1806","YUSUF MAKAMBA","PUBLIC","tz-ds"
"S1807","USHIRIKA","PUBLIC","tz-mt"
"S1808","KISANGARA","PUBLIC","tz-kl"
"S1809","BUHA","PUBLIC","tz-km"
"S1811","KIMWANYA","PUBLIC","tz-km"
"S1812","ISDORE SHIRIMA","PUBLIC","tz-mt"
"S1813","RUSIMBI","PUBLIC","tz-km"
"S1818","BARAA","PUBLIC","tz-as"
"S1821","KIMALA","PUBLIC","tz-kl"
"S1824","MBOGWE","PUBLIC","tz-ge"
"S1825","KIZIGO","PUBLIC","tz-sd"
"S1826","MIBONO","PUBLIC","tz-tb"
"S1827","LUSETU","PUBLIC","tz-rv"
"S1828","LAINI","PUBLIC","tz-si"
"S1829","UGUNDA","PUBLIC","tz-tb"
"S1830","LUKOSI","PUBLIC","tz-ir"
"S1831","KILINGI","PUBLIC","tz-kl"
"S1832","MKOHA","PUBLIC","tz-rv"
"S1833","KITUNTU","PUBLIC","tz-kr"
"S1834","MANTARE","PUBLIC","tz-mw"
"S1838","MBARALI PREPARATORY SCHOOL","PUBLIC","tz-zw"
"S1839","MARORONI","PUBLIC","tz-as"
"S1840","KIMASEKI","PUBLIC","tz-as"
"S1841","KANDAWE","PUBLIC","tz-mw"
"S1844","KIKWE","PUBLIC","tz-as"
"S1845","SEEKE","PUBLIC","tz-sh"
"S1846","PANDAMBILI","PUBLIC","tz-do"
"S1847","NGUJINI","PUBLIC","tz-kl"
"S1848","KABWE","PUBLIC","tz-rk"
"S1849","LUPASO","PUBLIC","tz-mt"
"S1850","KINGERIKITI","PUBLIC","tz-rv"
"S1851","MBAMBI","PUBLIC","tz-rv"
"S1852","NGWILIZI","PUBLIC","tz-rv"
"S1853","KIGHARE","PUBLIC","tz-kl"
"S1854","SHEKILANGO","PUBLIC","tz-tn"
"S1855","BUTIAMA","PUBLIC","tz-ma"
"S1856","BULUNGWA","PUBLIC","tz-sh"
"S1858","NYAMITWEBIRI","PUBLIC","tz-ma"
"S1859","MSHIKAMANO","PUBLIC","tz-ma"
"S1860","MWISENGE","PUBLIC","tz-ma"
"S1861","MERYA","PUBLIC","tz-sd"
"S1863","BUZIRAYOMBO","PUBLIC","tz-ge"
"S1864","KIRANYI","PUBLIC","tz-as"
"S1865","MKINGALEO","PUBLIC","tz-tn"
"S1866","MINGOYO","PUBLIC","tz-li"
"S1867","MIANGALUA","PUBLIC","tz-rk"
"S1868","MTITU","PUBLIC","tz-ir"
"S1873","SONGWE","PUBLIC","tz-mb"
"S1877","DR. NCHIMBI","PUBLIC","tz-ma"
"S1878","NASHOLI","PUBLIC","tz-as"
"S1879","KALEBEZO","PUBLIC","tz-mw"
"S1880","MBEZI INN","PUBLIC","tz-ds"
"S1881","MAHEGE","PUBLIC","tz-pw"
"S1882","IHANAMILO","PUBLIC","tz-ge"
"S1883","MIGUKULAMA","PUBLIC","tz-mw"
"S1884","PIUS MSEKWA","PUBLIC","tz-mw"
"S1885","BUGARAMA","PUBLIC","tz-sh"
"S1893","GIDHIM","PUBLIC","tz-my"
"S1894","LUBUGU","PUBLIC","tz-mw"
"S1895","GODEGODE","PUBLIC","tz-do"
"S1896","MINGUMBI","PUBLIC","tz-li"
"S1897","KINJUMBI","PUBLIC","tz-li"
"S1899","NYAKATENDE","PUBLIC","tz-ma"
"S1901","KYANYARI","PUBLIC","tz-ma"
"S1902","SUGUTI","PUBLIC","tz-ma"
"S1903","TEGERUKA","PUBLIC","tz-ma"
"S1904","MIRWA","PUBLIC","tz-ma"
"S1905","MMAZAMI","PUBLIC","tz-ma"
"S1906","ETARO","PUBLIC","tz-ma"
"S1907","MAKOJO","PUBLIC","tz-ma"
"S1909","MTIRO","PUBLIC","tz-ma"
"S1910","IGOMA","PUBLIC","tz-mw"
"S1911","KIRUMBA","PUBLIC","tz-mw"
"S1912","SANGABUYE","PUBLIC","tz-mw"
"S1913","ITIPINGI","PUBLIC","tz-nj"
"S1919","MAGHOJOA","PUBLIC","tz-sd"
"S1920","SUUMU","PUBLIC","tz-kl"
"S1922","BUJINGA","PUBLIC","tz-mb"
"S1924","MWASELE","PUBLIC","tz-sh"
"S1925","NGOKOLO","PUBLIC","tz-sh"
"S1926","ISAKA","PUBLIC","tz-sh"
"S1927","NTOBO","PUBLIC","tz-sh"
"S1928","MPUNZE","PUBLIC","tz-sh"
"S1929","BUKAMBA","PUBLIC","tz-sh"
"S1930","J. M. KIKWETE","PUBLIC","tz-mb"
"S1931","MYOVIZI","PUBLIC","tz-mb"
"S1932","SANTILYA","PUBLIC","tz-mb"
